ASN,prefix,size
20940,104.70.170.0,24
20940,104.70.175.0,24
20940,104.70.178.0,24
20940,104.70.179.0,24
20940,104.70.180.0,24
20940,104.70.181.0,24
20940,104.70.182.0,24
20940,104.70.232.0,23
20940,104.70.235.0,24
20940,104.71.60.0,24
20940,104.71.61.0,24
20940,104.71.62.0,23
20940,104.71.128.0,23
20940,104.71.130.0,24
20940,104.71.131.0,24
20940,104.71.143.0,24
20940,104.71.216.0,23
20940,104.71.218.0,24
20940,104.72.70.0,24
20940,104.72.79.0,24
20940,104.73.5.0,24
20940,104.74.20.0,22
20940,104.74.65.0,24
20940,104.74.71.0,24
20940,104.74.128.0,24
20940,104.74.130.0,24
20940,104.74.148.0,22
20940,104.74.152.0,23
20940,104.74.160.0,19
20940,104.75.0.0,22
20940,104.75.4.0,23
20940,104.75.6.0,23
20940,104.75.8.0,22
20940,104.75.12.0,24
20940,104.75.16.0,20
20940,104.75.32.0,20
20940,104.75.163.0,24
20940,104.75.169.0,24
20940,104.75.170.0,23
20940,104.76.28.0,22
20940,104.76.64.0,19
20940,104.76.96.0,23
20940,104.76.108.0,22
20940,104.76.178.0,24
20940,104.76.184.0,24
20940,104.76.191.0,24
20940,104.76.192.0,24
20940,104.76.197.0,24
20940,104.76.198.0,24
20940,104.76.210.0,24
20940,104.76.214.0,24
20940,104.76.220.0,24
20940,104.77.89.0,24
20940,104.77.95.0,24
20940,104.77.98.0,24
20940,104.77.102.0,24
20940,104.77.103.0,24
20940,104.77.105.0,24
20940,104.77.106.0,24
20940,104.77.110.0,24
20940,104.77.117.0,24
20940,104.77.118.0,24
20940,104.77.127.0,24
20940,104.77.144.0,24
20940,104.77.147.0,24
20940,104.77.150.0,24
20940,104.77.153.0,24
20940,104.77.159.0,24
20940,104.77.160.0,24
20940,104.77.161.0,24
20940,104.77.162.0,24
20940,104.77.170.0,24
20940,104.77.174.0,24
20940,104.77.177.0,24
20940,104.77.178.0,24
20940,104.77.183.0,24
20940,104.77.187.0,24
20940,104.77.204.0,22
20940,104.77.208.0,23
20940,104.78.67.0,24
20940,104.78.78.0,24
20940,104.78.187.0,24
20940,104.79.0.0,24
20940,104.79.2.0,24
20940,104.79.3.0,24
20940,104.79.10.0,24
20940,104.79.92.0,24
20940,104.79.93.0,24
20940,104.80.88.0,23
20940,104.80.194.0,24
20940,104.80.195.0,24
20940,104.81.60.0,23
20940,104.81.138.0,24
20940,104.81.247.0,24
20940,104.81.249.0,24
20940,104.83.4.0,23
20940,104.84.150.0,24
20940,104.84.152.0,23
20940,104.84.230.0,24
20940,104.84.231.0,24
20940,104.85.224.0,20
20940,104.85.249.0,24
20940,104.86.100.0,24
20940,104.86.101.0,24
20940,104.86.110.0,23
20940,104.86.182.0,24
20940,104.86.183.0,24
20940,104.86.188.0,24
20940,104.86.190.0,24
20940,104.86.191.0,24
20940,104.87.88.0,22
20940,104.87.92.0,23
20940,104.87.94.0,23
20940,104.88.70.0,24
20940,104.88.71.0,24
20940,104.88.192.0,24
20940,104.88.193.0,24
20940,104.88.194.0,24
20940,104.88.195.0,24
20940,104.88.204.0,24
20940,104.88.205.0,24
20940,104.88.206.0,24
20940,104.88.207.0,24
20940,104.89.116.0,24
20940,104.89.117.0,24
20940,104.89.160.0,22
20940,104.89.170.0,24
20940,104.90.5.0,24
20940,104.90.6.0,24
20940,104.90.7.0,24
20940,104.90.100.0,24
20940,104.90.204.0,24
20940,104.90.205.0,24
20940,104.91.58.0,24
20940,104.91.59.0,24
20940,104.91.68.0,23
20940,104.91.70.0,24
20940,104.91.71.0,24
20940,104.91.166.0,23
20940,104.91.175.0,24
20940,104.93.4.0,23
20940,104.93.20.0,24
20940,104.93.21.0,24
20940,104.93.23.0,24
20940,104.93.24.0,24
20940,104.93.25.0,24
20940,104.94.30.0,23
20940,104.94.96.0,22
20940,104.94.100.0,24
20940,104.94.101.0,24
20940,104.95.111.0,24
20940,104.95.188.0,23
20940,104.96.90.0,23
20940,104.96.163.0,24
20940,104.96.169.0,24
20940,104.96.183.0,24
20940,104.96.196.0,22
20940,104.96.201.0,24
20940,104.96.202.0,24
20940,104.96.203.0,24
20940,104.96.220.0,23
20940,104.97.2.0,24
20940,104.97.3.0,24
20940,104.97.13.0,24
20940,104.97.14.0,23
20940,104.97.76.0,24
20940,104.97.77.0,24
20940,104.97.78.0,23
20940,104.97.80.0,22
20940,104.97.84.0,24
20940,104.97.85.0,24
20940,104.97.86.0,24
20940,104.97.94.0,23
20940,104.97.144.0,20
20940,104.97.184.0,22
20940,104.97.188.0,22
20940,104.98.2.0,24
20940,104.98.3.0,24
20940,104.98.112.0,24
20940,104.98.113.0,24
20940,104.98.114.0,24
20940,104.98.115.0,24
20940,104.98.116.0,24
20940,104.98.117.0,24
20940,104.98.118.0,24
20940,104.98.195.0,24
20940,104.98.224.0,20
20940,104.99.56.0,24
20940,104.99.57.0,24
20940,104.99.59.0,24
20940,104.99.238.0,23
20940,104.100.168.0,23
20940,104.101.21.0,24
20940,104.101.104.0,22
20940,104.102.24.0,24
20940,104.102.28.0,22
20940,104.102.244.0,24
20940,104.102.247.0,24
20940,104.102.248.0,24
20940,104.102.249.0,24
20940,104.102.250.0,24
20940,104.102.251.0,24
20940,104.103.68.0,23
20940,104.103.70.0,24
20940,104.103.72.0,23
20940,104.104.52.0,22
20940,104.104.136.0,24
20940,104.104.244.0,23
20940,104.107.108.0,23
20940,104.109.13.0,24
20940,104.109.52.0,24
20940,104.109.53.0,24
20940,104.109.128.0,24
20940,104.109.129.0,24
20940,104.109.142.0,24
20940,104.109.143.0,24
20940,104.109.250.0,24
20940,104.110.188.0,24
20940,104.110.190.0,24
20940,104.110.191.0,24
20940,104.110.240.0,24
20940,104.110.241.0,24
20940,104.110.243.0,24
20940,104.112.2.0,23
20940,104.112.4.0,22
20940,104.112.235.0,24
20940,104.113.248.0,24
20940,104.113.249.0,24
20940,104.113.252.0,22
20940,104.114.72.0,22
20940,104.114.75.0,24
20940,104.114.76.0,24
20940,104.114.77.0,24
20940,104.114.78.0,23
20940,104.115.37.0,24
20940,104.115.38.0,24
20940,104.115.39.0,24
20940,104.115.81.0,24
20940,104.115.82.0,24
20940,104.115.83.0,24
20940,104.116.20.0,22
20940,104.116.101.0,24
20940,104.116.163.0,24
20940,104.116.243.0,24
20940,104.116.245.0,24
20940,104.117.66.0,24
20940,104.117.76.0,24
20940,104.117.77.0,24
20940,104.117.181.0,24
20940,104.117.182.0,24
20940,104.117.183.0,24
20940,104.117.240.0,22
20940,104.117.244.0,24
20940,104.117.245.0,24
20940,104.117.246.0,24
20940,104.117.247.0,24
20940,104.118.13.0,24
20940,104.118.20.0,22
20940,104.118.26.0,24
20940,104.118.214.0,23
20940,104.118.217.0,24
20940,104.119.34.0,23
20940,104.119.40.0,21
20940,104.119.41.0,24
20940,104.119.42.0,24
20940,104.119.43.0,24
20940,104.119.44.0,24
20940,104.119.45.0,24
20940,104.119.46.0,24
20940,104.119.188.0,22
20940,104.120.52.0,24
20940,104.120.53.0,24
20940,104.120.54.0,23
20940,104.120.128.0,24
20940,104.120.129.0,24
20940,104.120.138.0,24
20940,104.120.139.0,24
20940,104.120.208.0,24
20940,104.120.210.0,24
20940,104.120.224.0,21
20940,104.121.76.0,24
20940,104.121.224.0,22
20940,104.121.234.0,24
20940,104.122.94.0,24
20940,104.123.50.0,24
20940,104.123.66.0,24
20940,104.123.67.0,24
20940,104.123.68.0,24
20940,104.123.69.0,24
20940,104.123.70.0,23
20940,104.123.152.0,23
20940,104.123.154.0,24
20940,104.123.159.0,24
20940,104.123.196.0,24
20940,104.123.198.0,24
20940,104.123.199.0,24
20940,104.123.214.0,24
20940,104.123.215.0,24
20940,104.124.0.0,24
20940,104.124.1.0,24
20940,104.124.2.0,24
20940,104.124.10.0,24
20940,104.124.11.0,24
20940,104.124.54.0,24
20940,104.124.56.0,22
20940,104.124.105.0,24
20940,104.125.2.0,24
20940,104.125.3.0,24
20940,104.125.82.0,24
20940,104.125.219.0,24
20940,104.126.36.0,23
20940,104.126.116.0,23
20940,104.126.118.0,23
20940,109.69.136.0,21
20940,115.112.5.0,24
20940,117.104.140.0,22
20940,117.104.142.0,23
20940,118.214.0.0,16
20940,118.214.1.0,24
20940,118.214.167.0,24
20940,118.214.171.0,24
20940,118.214.178.0,24
20940,118.214.181.0,24
20940,118.214.182.0,24
20940,118.214.183.0,24
20940,118.214.185.0,24
20940,118.214.186.0,24
20940,118.214.187.0,24
20940,118.214.188.0,23
20940,118.214.190.0,24
20940,118.214.200.0,21
20940,118.215.0.0,17
20940,118.215.32.0,21
20940,118.215.128.0,18
20940,121.78.46.0,24
20940,122.252.32.0,19
20940,122.252.40.0,21
20940,122.252.128.0,20
20940,124.106.175.0,24
20940,125.56.128.0,17
20940,125.56.184.0,24
20940,125.56.185.0,24
20940,125.56.186.0,24
20940,125.56.199.0,24
20940,125.56.201.0,24
20940,125.56.205.0,24
20940,125.56.218.0,24
20940,125.56.219.0,24
20940,125.56.222.0,24
20940,125.252.192.0,18
20940,125.252.224.0,24
20940,128.177.166.0,23
20940,128.177.188.0,23
20940,128.241.91.0,24
20940,128.241.217.0,24
20940,128.241.218.0,24
20940,140.174.24.0,23
20940,157.238.74.0,23
20940,165.254.0.0,24
20940,165.254.2.0,24
20940,165.254.26.128,26
20940,165.254.40.0,23
20940,165.254.44.0,23
20940,165.254.50.0,23
20940,165.254.52.0,24
20940,165.254.58.0,25
20940,165.254.81.0,24
20940,165.254.96.0,24
20940,165.254.107.0,24
20940,165.254.110.0,23
20940,165.254.119.128,25
20940,165.254.123.0,24
20940,165.254.136.0,24
20940,165.254.142.0,24
20940,165.254.145.64,26
20940,165.254.150.0,24
20940,165.254.156.0,23
20940,165.254.203.192,26
20940,165.254.237.128,25
20940,165.254.238.128,25
20940,165.254.247.128,25
20940,168.143.242.0,23
20940,172.224.0.0,12
20940,172.232.0.0,13
20940,172.235.96.0,24
20940,172.235.97.0,24
20940,172.235.98.0,24
20940,172.235.99.0,24
20940,172.235.100.0,24
20940,172.235.101.0,24
20940,172.235.102.0,24
20940,172.235.103.0,24
20940,172.235.104.0,24
20940,172.235.105.0,24
20940,172.235.106.0,24
20940,172.235.107.0,24
20940,172.235.108.0,24
20940,172.235.109.0,24
20940,172.235.110.0,24
20940,172.235.111.0,24
20940,172.235.112.0,24
20940,172.235.113.0,24
20940,172.235.114.0,24
20940,172.235.115.0,24
20940,173.205.69.0,24
20940,173.205.76.0,23
20940,173.222.0.0,15
20940,173.222.40.0,22
20940,173.222.44.0,23
20940,173.222.46.0,23
20940,173.222.104.0,24
20940,173.222.105.0,24
20940,173.222.106.0,24
20940,173.222.107.0,24
20940,173.222.108.0,23
20940,173.222.128.0,22
20940,173.222.132.0,24
20940,173.222.135.0,24
20940,173.222.148.0,24
20940,173.222.149.0,24
20940,173.222.162.0,24
20940,173.222.163.0,24
20940,173.222.208.0,23
20940,173.222.210.0,23
20940,173.222.245.0,24
20940,173.222.246.0,24
20940,173.222.247.0,24
20940,173.222.248.0,24
20940,173.222.249.0,24
20940,173.222.250.0,23
20940,173.223.20.0,24
20940,173.223.21.0,24
20940,173.223.102.0,23
20940,173.223.160.0,24
20940,173.223.161.0,24
20940,173.223.162.0,24
20940,173.223.163.0,24
20940,173.223.164.0,22
20940,173.223.168.0,22
20940,173.223.172.0,22
20940,173.223.206.0,24
20940,173.223.227.0,24
20940,173.223.234.0,24
20940,173.223.235.0,24
20940,173.223.238.0,24
20940,173.223.239.0,24
20940,184.24.0.0,13
20940,184.24.77.0,24
20940,184.24.96.0,24
20940,184.24.100.0,22
20940,184.24.107.0,24
20940,184.25.48.0,23
20940,184.25.50.0,23
20940,184.25.56.0,23
20940,184.25.58.0,24
20940,184.25.59.0,24
20940,184.25.96.0,24
20940,184.25.97.0,24
20940,184.25.101.0,24
20940,184.25.112.0,24
20940,184.25.113.0,24
20940,184.25.114.0,23
20940,184.25.116.0,24
20940,184.25.117.0,24
20940,184.25.118.0,24
20940,184.25.119.0,24
20940,184.25.123.0,24
20940,184.25.126.0,24
20940,184.25.127.0,24
20940,184.25.144.0,23
20940,184.25.148.0,24
20940,184.25.157.0,24
20940,184.25.170.0,23
20940,184.25.180.0,23
20940,184.25.182.0,24
20940,184.25.204.0,24
20940,184.25.224.0,24
20940,184.25.225.0,24
20940,184.25.226.0,23
20940,184.25.237.0,24
20940,184.25.239.0,24
20940,184.25.254.0,24
20940,184.26.41.0,24
20940,184.26.43.0,24
20940,184.26.90.0,24
20940,184.26.91.0,24
20940,184.26.95.0,24
20940,184.26.127.0,24
20940,184.26.137.0,24
20940,184.26.145.0,24
20940,184.26.147.0,24
20940,184.26.165.0,24
20940,184.26.167.0,24
20940,184.26.240.0,20
20940,184.27.16.0,22
20940,184.27.20.0,23
20940,184.27.24.0,22
20940,184.27.45.0,24
20940,184.27.118.0,24
20940,184.27.121.0,24
20940,184.27.122.0,23
20940,184.27.124.0,24
20940,184.27.141.0,24
20940,184.27.176.0,24
20940,184.27.177.0,24
20940,184.27.184.0,24
20940,184.27.185.0,24
20940,184.27.199.0,24
20940,184.27.200.0,24
20940,184.27.201.0,24
20940,184.27.204.0,24
20940,184.27.206.0,24
20940,184.27.214.0,24
20940,184.27.215.0,24
20940,184.27.216.0,24
20940,184.27.217.0,24
20940,184.28.6.0,24
20940,184.28.8.0,23
20940,184.28.12.0,22
20940,184.28.17.0,24
20940,184.28.22.0,24
20940,184.28.28.0,24
20940,184.28.29.0,24
20940,184.28.34.0,23
20940,184.28.36.0,23
20940,184.28.40.0,24
20940,184.28.41.0,24
20940,184.28.50.0,24
20940,184.28.54.0,24
20940,184.28.55.0,24
20940,184.28.72.0,24
20940,184.28.75.0,24
20940,184.28.78.0,24
20940,184.28.79.0,24
20940,184.28.80.0,24
20940,184.28.81.0,24
20940,184.28.82.0,24
20940,184.28.83.0,24
20940,184.28.93.0,24
20940,184.28.98.0,24
20940,184.28.100.0,24
20940,184.28.104.0,24
20940,184.28.110.0,24
20940,184.28.114.0,24
20940,184.28.118.0,24
20940,184.28.126.0,24
20940,184.28.144.0,24
20940,184.28.145.0,24
20940,184.28.146.0,24
20940,184.28.156.0,24
20940,184.28.157.0,24
20940,184.28.174.0,24
20940,184.28.175.0,24
20940,184.28.176.0,24
20940,184.28.177.0,24
20940,184.28.189.0,24
20940,184.28.190.0,23
20940,184.28.192.0,24
20940,184.28.193.0,24
20940,184.28.194.0,24
20940,184.28.198.0,24
20940,184.28.209.0,24
20940,184.28.218.0,24
20940,184.28.223.0,24
20940,184.28.225.0,24
20940,184.28.229.0,24
20940,184.28.232.0,23
20940,184.28.234.0,24
20940,184.28.235.0,24
20940,184.28.236.0,23
20940,184.28.248.0,24
20940,184.28.249.0,24
20940,184.29.1.0,24
20940,184.29.15.0,24
20940,184.29.35.0,24
20940,184.29.39.0,24
20940,184.29.52.0,24
20940,184.29.57.0,24
20940,184.29.84.0,22
20940,184.29.108.0,23
20940,184.29.140.0,24
20940,184.29.141.0,24
20940,184.29.143.0,24
20940,184.30.8.0,21
20940,184.30.30.0,24
20940,184.30.31.0,24
20940,184.30.40.0,24
20940,184.30.41.0,24
20940,184.30.42.0,24
20940,184.30.43.0,24
20940,184.30.144.0,22
20940,184.30.148.0,24
20940,184.30.149.0,24
20940,184.30.150.0,24
20940,184.30.151.0,24
20940,184.31.0.0,24
20940,184.31.2.0,24
20940,184.31.8.0,24
20940,184.31.9.0,24
20940,184.31.12.0,24
20940,184.31.13.0,24
20940,184.31.14.0,24
20940,184.31.15.0,24
20940,184.31.232.0,22
20940,184.31.236.0,22
20940,184.50.0.0,15
20940,184.50.26.0,23
20940,184.50.85.0,24
20940,184.50.87.0,24
20940,184.50.88.0,24
20940,184.50.90.0,23
20940,184.50.92.0,23
20940,184.50.95.0,24
20940,184.50.112.0,23
20940,184.50.114.0,24
20940,184.50.115.0,24
20940,184.50.228.0,23
20940,184.50.230.0,24
20940,184.50.236.0,24
20940,184.50.237.0,24
20940,184.51.6.0,24
20940,184.51.7.0,24
20940,184.51.12.0,24
20940,184.51.42.0,24
20940,184.51.62.0,24
20940,184.51.63.0,24
20940,184.51.88.0,24
20940,184.51.89.0,24
20940,184.51.90.0,24
20940,184.51.100.0,24
20940,184.51.101.0,24
20940,184.51.102.0,24
20940,184.51.108.0,24
20940,184.51.111.0,24
20940,184.51.121.0,24
20940,184.51.126.0,24
20940,184.51.127.0,24
20940,184.51.129.0,24
20940,184.51.132.0,23
20940,184.51.146.0,24
20940,184.51.148.0,23
20940,184.51.192.0,22
20940,184.51.224.0,20
20940,184.51.252.0,24
20940,184.51.253.0,24
20940,184.84.0.0,14
20940,184.84.48.0,20
20940,184.84.140.0,22
20940,184.84.150.0,24
20940,184.84.165.0,24
20940,184.84.172.0,22
20940,184.84.178.0,23
20940,184.84.210.0,24
20940,184.84.212.0,22
20940,184.84.216.0,24
20940,184.84.217.0,24
20940,184.84.220.0,24
20940,184.84.238.0,24
20940,184.84.243.0,24
20940,184.85.80.0,20
20940,184.85.100.0,24
20940,184.85.101.0,24
20940,184.85.102.0,24
20940,184.85.112.0,20
20940,184.85.210.0,24
20940,184.85.212.0,24
20940,184.85.216.0,24
20940,184.85.219.0,24
20940,184.85.232.0,24
20940,184.86.102.0,24
20940,184.86.103.0,24
20940,184.86.112.0,24
20940,184.86.223.0,24
20940,184.86.250.0,24
20940,184.86.251.0,24
20940,184.87.172.0,24
20940,184.87.173.0,24
20940,184.87.174.0,23
20940,184.87.193.0,24
20940,184.87.196.0,24
20940,184.87.197.0,24
20940,185.225.250.0,24
20940,185.225.251.0,24
20940,187.210.208.0,24
20940,187.210.209.0,24
20940,187.210.210.0,23
20940,189.247.204.0,23
20940,189.247.206.0,24
20940,189.247.207.0,24
20940,189.247.209.0,24
20940,189.247.210.0,24
20940,189.247.211.0,24
20940,189.247.212.0,24
20940,189.247.213.0,24
20940,189.247.214.0,24
20940,189.247.216.0,24
20940,189.247.220.0,24
20940,189.254.81.0,24
20940,190.94.188.0,24
20940,192.80.13.0,24
20940,192.204.5.0,24
20940,192.204.26.0,23
20940,193.108.88.0,21
20940,193.108.89.0,24
20940,193.108.94.0,23
20940,193.108.152.0,22
20940,193.108.153.0,24
20940,195.245.124.0,22
20940,195.245.125.0,24
20940,198.47.116.0,24
20940,198.87.182.0,25
20940,198.173.160.0,23
20940,199.239.182.0,23
20940,199.239.184.0,24
20940,200.60.136.0,23
20940,200.60.136.0,24
20940,200.60.190.0,24
20940,200.136.36.0,24
20940,201.220.10.0,24
20940,202.138.183.0,24
20940,203.69.138.0,24
20940,203.69.141.0,24
20940,203.198.20.0,24
20940,204.1.141.0,24
20940,204.2.132.64,26
20940,204.2.132.128,25
20940,204.2.136.0,24
20940,204.2.137.0,24
20940,204.2.139.0,24
20940,204.2.145.0,24
20940,204.2.146.0,25
20940,204.2.158.0,23
20940,204.2.160.0,24
20940,204.2.162.0,24
20940,204.2.164.0,24
20940,204.2.165.0,24
20940,204.2.196.0,24
20940,204.8.48.0,22
20940,204.8.48.0,24
20940,204.10.28.0,22
20940,204.93.38.0,23
20940,204.93.48.0,24
20940,204.141.239.0,24
20940,204.201.160.0,24
20940,204.237.142.0,23
20940,204.237.182.0,25
20940,204.237.186.0,23
20940,204.237.188.0,24
20940,204.237.201.0,26
20940,204.237.229.0,25
20940,208.185.54.0,23
20940,208.185.115.0,24
20940,210.61.248.0,23
20940,219.76.11.0,24
22822,41.63.64.0,18
22822,41.63.64.0,24
22822,41.63.65.0,24
22822,41.63.66.0,24
22822,41.63.67.0,24
22822,41.63.68.0,23
22822,41.63.70.0,24
22822,41.63.96.0,23
22822,41.63.99.0,24
22822,41.63.112.0,24
22822,41.63.113.0,24
22822,41.63.114.0,24
22822,41.63.115.0,24
22822,41.63.116.0,24
22822,41.63.117.0,24
22822,41.63.118.0,24
22822,46.183.88.0,21
22822,46.228.144.0,20
22822,46.228.145.0,24
22822,46.228.146.0,24
22822,46.228.147.0,24
22822,46.228.148.0,24
22822,46.228.149.0,24
22822,46.228.150.0,24
22822,64.12.224.0,21
22822,64.12.232.0,21
22822,68.142.64.0,18
22822,68.142.68.0,22
22822,68.142.72.0,23
22822,68.142.74.0,24
22822,68.142.75.0,24
22822,68.142.77.0,24
22822,68.142.82.0,24
22822,68.142.83.0,24
22822,68.142.91.0,24
22822,68.142.100.0,24
22822,68.142.108.0,22
22822,68.142.112.0,23
22822,68.142.115.0,24
22822,68.142.123.0,24
22822,68.142.126.0,23
22822,69.28.128.0,18
22822,69.28.131.0,24
22822,69.28.134.0,24
22822,69.28.139.0,24
22822,69.28.142.0,24
22822,69.28.143.0,24
22822,69.28.145.0,24
22822,69.28.147.0,24
22822,69.28.156.0,22
22822,69.28.161.0,24
22822,69.28.168.0,24
22822,69.28.169.0,24
22822,69.28.170.0,24
22822,69.28.174.0,23
22822,69.28.176.0,24
22822,69.28.177.0,24
22822,69.28.180.0,24
22822,69.28.190.0,23
22822,69.164.0.0,18
22822,69.164.0.0,24
22822,69.164.4.0,24
22822,69.164.5.0,24
22822,69.164.6.0,23
22822,69.164.12.0,24
22822,69.164.17.0,24
22822,69.164.18.0,24
22822,69.164.19.0,24
22822,69.164.22.0,23
22822,69.164.24.0,22
22822,69.164.28.0,22
22822,69.164.32.0,23
22822,69.164.40.0,23
22822,69.164.46.0,24
22822,69.164.47.0,24
22822,69.164.52.0,24
22822,69.164.58.0,24
22822,69.164.60.0,24
22822,87.248.192.0,19
22822,87.248.208.0,24
22822,87.248.210.0,23
22822,87.248.212.0,23
22822,87.248.214.0,24
22822,87.248.221.0,24
22822,87.248.223.0,24
22822,95.140.224.0,20
22822,95.140.224.0,22
22822,95.140.237.0,24
22822,111.119.0.0,22
22822,111.119.3.0,24
22822,111.119.4.0,22
22822,111.119.11.0,24
22822,111.119.16.0,23
22822,111.119.20.0,23
22822,111.119.22.0,23
22822,111.119.24.0,21
22822,117.121.248.0,21
22822,117.121.248.0,22
22822,117.121.248.0,23
22822,117.121.250.0,23
22822,117.121.254.0,23
22822,178.79.192.0,18
22822,178.79.203.0,24
22822,178.79.214.0,23
22822,178.79.220.0,23
22822,178.79.226.0,23
22822,178.79.228.0,23
22822,178.79.230.0,23
22822,178.79.232.0,22
22822,178.79.236.0,22
22822,178.79.240.0,21
22822,178.79.254.0,24
22822,178.79.255.0,24
22822,178.249.104.0,21
22822,178.249.105.0,24
22822,178.249.106.0,24
22822,178.249.108.0,24
22822,178.249.110.0,24
22822,185.178.52.0,22
22822,203.9.176.0,21
22822,203.9.177.0,24
22822,203.9.178.0,24
22822,203.77.184.0,22
22822,203.77.188.0,22
22822,203.77.188.0,23
22822,206.223.120.0,24
22822,208.69.176.0,21
22822,208.69.177.0,24
22822,208.69.178.0,24
22822,208.69.179.0,24
22822,208.69.180.0,24
22822,208.69.181.0,24
22822,208.69.182.0,24
22822,208.69.183.0,24
22822,208.111.128.0,18
22822,208.111.131.0,24
22822,208.111.132.0,24
22822,208.111.136.0,24
22822,208.111.146.0,24
22822,208.111.152.0,23
22822,208.111.154.0,24
22822,208.111.157.0,24
22822,208.111.163.0,24
22822,208.111.172.0,24
22822,208.111.177.0,24
22822,208.111.180.0,22
22822,208.111.184.0,24
22822,208.111.186.0,23
22822,208.111.188.0,22
22822,216.247.120.0,24
22822,216.247.121.0,24
22822,216.247.123.0,24
22822,216.247.124.0,24
25198,5.178.105.0,24
25198,45.152.197.0,24
25198,46.229.243.0,24
25198,46.229.251.0,24
25198,46.229.253.0,24
25198,46.249.110.0,24
25198,77.74.123.0,24
25198,83.229.61.0,24
25198,84.32.91.0,24
25198,85.204.107.0,24
25198,86.107.178.0,24
25198,86.107.179.0,24
25198,87.120.93.0,24
25198,88.216.131.0,24
25198,89.34.27.0,24
25198,89.36.94.0,24
25198,89.36.95.0,24
25198,89.41.180.0,24
25198,89.41.181.0,24
25198,92.42.100.0,24
25198,93.114.194.0,24
25198,103.112.171.0,24
25198,103.237.114.0,24
25198,103.244.144.0,24
25198,103.244.145.0,24
25198,103.246.248.0,24
25198,103.246.249.0,24
25198,149.5.172.0,22
25198,185.101.107.0,24
25198,185.104.63.0,24
25198,185.121.225.0,24
25198,185.222.28.0,24
25198,188.211.233.0,24
25198,188.213.0.0,24
25198,188.241.218.0,24
25198,188.241.219.0,24
25198,193.201.73.0,24
25198,195.74.93.0,24
25198,213.109.168.0,24
25198,217.25.3.0,24
26415,192.33.14.0,24
26415,192.58.128.0,24
26415,199.7.63.0,24
31252,37.233.0.0,18
31252,37.233.0.0,19
31252,37.233.2.0,23
31252,37.233.5.0,24
31252,37.233.6.0,23
31252,37.233.8.0,23
31252,37.233.11.0,24
31252,37.233.12.0,23
31252,37.233.14.0,23
31252,37.233.16.0,23
31252,37.233.18.0,23
31252,37.233.20.0,23
31252,37.233.22.0,23
31252,37.233.24.0,23
31252,37.233.26.0,23
31252,37.233.28.0,23
31252,37.233.30.0,24
31252,37.233.31.0,24
31252,37.233.32.0,19
31252,37.233.32.0,24
31252,37.233.33.0,24
31252,37.233.34.0,24
31252,37.233.35.0,24
31252,37.233.36.0,23
31252,37.233.38.0,23
31252,37.233.40.0,23
31252,37.233.42.0,24
31252,37.233.43.0,24
31252,37.233.44.0,24
31252,37.233.45.0,24
31252,37.233.46.0,24
31252,37.233.47.0,24
31252,37.233.48.0,23
31252,37.233.50.0,24
31252,37.233.52.0,23
31252,37.233.54.0,23
31252,37.233.56.0,23
31252,37.233.58.0,24
31252,37.233.59.0,24
31252,37.233.60.0,23
31252,37.233.62.0,23
31252,87.248.160.0,19
31252,87.248.160.0,20
31252,87.248.162.0,24
31252,87.248.164.0,23
31252,87.248.166.0,23
31252,87.248.168.0,24
31252,87.248.169.0,24
31252,87.248.170.0,23
31252,87.248.172.0,24
31252,87.248.173.0,24
31252,87.248.175.0,24
31252,87.248.176.0,20
31252,87.248.176.0,23
31252,87.248.178.0,23
